1486;2
1487;4
1488;7
1489;9
1492;11
1492;13
1489;16
1489;18
1492;20
1496;23
1501;25
1507;27
1509;30
1510;32
1510;34
1508;37
1503;39
1500;41
1498;44
1501;47
1507;49
1512;51
1520;54
1515;56
1508;58
1509;61
1506;63
1504;65
1504;68
1505;70
1508;72
1507;75
1503;77
1501;79
1499;81
1499;84
1500;87
1501;89
1501;92
1503;94
1503;96
1502;99
1501;101
1500;103
1498;106
1495;108
1496;110
1497;113
1495;115
1493;117
1484;120
1470;122
1459;125
1453;128
1449;130
1446;133
1442;135
1440;137
1438;140
1437;142
1435;144
1432;147
1430;149
1429;152
1425;154
1421;156
1416;159
1410;161
1404;163
1400;166
1396;168
1396;171
1401;174
1411;176
1419;179
1419;181
1414;183
1406;186
1401;188
1401;190
1407;193
1413;195
1416;197
1421;200
1425;202
1423;205
1417;207
1414;209
1415;212
1418;215
1424;217
1432;220
1439;222
1442;224
1445;227
1442;229
1442;232
1444;234
1446;236
1447;239
1451;241
1454;243
1458;246
1463;248
1467;250
1470;253
1474;256
1479;259
1487;261
1498;263
1508;266
1520;268
1519;270
1518;273
1524;275
1530;277
1538;280
1541;282
1543;285
1544;287
1547;289
1554;292
1565;294
1573;296
1576;300
1582;302
1586;304
1593;307
1594;309
1592;312
1594;314
1596;316
1600;319
1602;321
1605;323
1609;326
1613;328
1617;330
1621;333
1623;335
1625;337
1627;340
1630;343
1633;346
1641;348
1647;350
1655;353
1656;355
1651;357
1641;360
1636;362
1637;364
1637;367
1630;369
1617;372
1608;374
1603;376
1597;379
1591;381
1586;384
1581;387
1577;389
1568;391
1561;394
1557;396
1548;399
1538;401
1531;403
1525;406
1521;408
1518;410
1515;413
1514;415
1510;417
1501;420
1499;422
1498;425
1494;428
1489;430
1483;433
1474;435
1469;437
1463;440
1459;442
1456;444
1451;447
1449;449
1450;452
1454;454
1456;456
1458;459
1459;461
1454;463
1445;466
1435;468
1429;471
1428;474
1430;476
1434;479
1436;481
1432;483
1421;486
1413;488
1410;490
1408;493
1409;495
1410;497
1413;500
1412;502
1411;505
1413;507
1415;509
1415;513
1414;515
1416;517
1417;520
1418;522
1419;524
1418;527
1420;529
1423;532
1429;534
1436;536
1439;539
1440;541
1441;543
1443;546
1448;548
1450;550
1449;553
1451;556
1460;558
1469;561
1474;563
1475;566
1473;568
1468;570
1465;573
1464;575
1466;577
1469;580
1473;582
1478;584
1479;587
1480;589
1480;592
1479;594
1479;596
1479;600
1482;602
1487;604
1488;607
1487;609
1489;611
1492;614
1496;616
1495;619
1486;621
1481;623
1475;626
1471;628
1468;630
1469;633
1472;635
1474;637
1476;641
1471;643
1464;646
1459;648
1456;650
1450;653
1445;655
1442;657
1441;660
1439;662
1440;664
1442;667
1442;669
1442;672
1444;674
1444;676
1441;679
1442;681
1447;684
1451;687
1451;689
1452;691
1453;694
1454;696
1453;699
1452;701
1451;703
1446;706
1439;708
1438;710
1437;713
1436;715
1436;717
1437;720
1439;722
1442;726
1444;728
1444;730
1444;733
1444;735
1446;737
1449;740
1452;742
1455;744
1459;747
1461;749
1459;752
1457;754
1456;756
1456;759
1457;761
1459;763
1465;766
1472;769
1478;771
1486;774
1491;776
1486;779
1476;781
1474;783
1475;786
1478;788
1484;790
1486;793
1484;795
1482;797
1479;800
1475;802
1472;805
1473;807
1474;809
1478;813
1482;815
1486;817
1491;820
1491;822
1480;824
1470;827
1464;829
1461;832
1459;834
1459;836
1462;839
1467;841
1475;843
1478;846
1482;848
1477;850
1469;854
1463;856
1459;859
1457;861
1457;863
1459;866
1461;868
1465;870
1467;873
1464;875
1462;877
1459;880
1458;882
1460;885
1465;887
1470;889
1478;892
1479;894
1474;897
1470;900
1468;902
1469;904
1468;907
1471;909
1476;912
1480;914
1484;916
1484;919
1486;921
1485;923
1478;926
1475;928
1473;930
1470;933
1468;935
1469;939
1469;941
1471;943
1474;946
1475;948
1475;950
1475;953
1474;955
1474;957
1478;960
1484;962
1493;965
1498;967
1501;969
1501;972
1492;974
1482;976
1476;979
1473;982
1472;984
1472;987
1473;989
1475;992
1480;994
1486;996
1485;999
1482;1001
1479;1003
1477;1006
1481;1008
1482;1011
1480;1013
1472;1015
1468;1018
1465;1020
1464;1024
1464;1026
1466;1029
1463;1031
1466;1033
1468;1036
1469;1038
1469;1041
1471;1043
1473;1045
1474;1048
1469;1050
1464;1053
1462;1055
1460;1057
1460;1060
1458;1062
1456;1065
1455;1068
1456;1071
1457;1073
1455;1075
1455;1078
1457;1080
1463;1083
1466;1085
1460;1087
1456;1090
1457;1092
1459;1095
1457;1097
1455;1099
1449;1102
1450;1104
1452;1107
1457;1110
1461;1113
1463;1115
1459;1117
1456;1120
1454;1122
1453;1125
1454;1127
1454;1129
1456;1132
1456;1134
1456;1137
1456;1139
1458;1141
1462;1144
1466;1146
1468;1149
1469;1152
1470;1155
1473;1157
1478;1159
1482;1162
1483;1164
1485;1167
1487;1169
1486;1171
1486;1174
1486;1176
1492;1179
1497;1181
1497;1184
1489;1186
1489;1188
1488;1191
1487;1193
1487;1197
1486;1199
1482;1201
1477;1204
1475;1206
1474;1209
1475;1211
1476;1213
1479;1216
1484;1218
1486;1221
1482;1223
1482;1226
1484;1228
1482;1230
1477;1233
1475;1235
1470;1239
1469;1241
1474;1243
1481;1246
1488;1248
1484;1251
1471;1253
1466;1255
1463;1258
1462;1260
1464;1263
1466;1265
1470;1268
1476;1270
1477;1272
1473;1275
1468;1277
1465;1281
1463;1283
1463;1285
1460;1288
1461;1290
1462;1293
1465;1295
1471;1297
1478;1300
1484;1302
1486;1305
1481;1307
1478;1310
1475;1312
1472;1314
1470;1317
1469;1319
1467;1323
1466;1325
1466;1327
1469;1330
1473;1332
1477;1335
1483;1337
1481;1339
1475;1342
1471;1344
1469;1347
1472;1349
1474;1352
1468;1354
1461;1356
1457;1359
1452;1361
1448;1364
1445;1367
1444;1369
1442;1372
1441;1374
1443;1377
1444;1379
1446;1382
1450;1384
1448;1386
1449;1389
1446;1391
1443;1394
1438;1396
1435;1398
1435;1401
1436;1403
1437;1406
1436;1409
1433;1411
1428;1414
1428;1416
1430;1419
1433;1421
1436;1424
1435;1426
1432;1428
1432;1431
1434;1433
1435;1436
1433;1438
1431;1440
1431;1443
1433;1445
1435;1448
1435;1451
1432;1453
1430;1456
1426;1458
1425;1461
1423;1463
1425;1466
1428;1468
1431;1470
1432;1473
1435;1475
1436;1478
1436;1480
1432;1482
1428;1485
1425;1487
1423;1490
1422;1492
1422;1495
1427;1498
1434;1500
1442;1503
1451;1505
1452;1508
1448;1510
1442;1512
1439;1515
1439;1517
1438;1520
1438;1522
1441;1524
1444;1527
1451;1529
1454;1532
1454;1534
1453;1537
1456;1540
1461;1542
1461;1545
1459;1547
1456;1550
1454;1552
1451;1554
1453;1557
1457;1559
1465;1562
1473;1564
1474;1566
1477;1569
1475;1571
1476;1574
1479;1576
1484;1579
1488;1582
1488;1584
1491;1587
1490;1589
1492;1592
1496;1594
1496;1596
1498;1599
1494;1601
1488;1604
1485;1606
1485;1608
1487;1611
1488;1613
1490;1616
1491;1618
1490;1620
1490;1624
1493;1626
1499;1629
1504;1631
1510;1634
1511;1636
1506;1638
1501;1641
1497;1643
1498;1646
1499;1648
1501;1650
1504;1653
1505;1655
1506;1658
1512;1660
1522;1664
1526;1666
1517;1668
1510;1671
1504;1673
1502;1676
1502;1678
1505;1680
1505;1683
1501;1685
1498;1688
1497;1690
1498;1692
1499;1695
1499;1697
1498;1700
1500;1702
1504;1705
1508;1708
1511;1710
1509;1713
1507;1715
1508;1718
1507;1720
1503;1722
1501;1725
1500;1727
1501;1730
1504;1732
1508;1734
1511;1737
1512;1739
1512;1742
1510;1744
1513;1747
1521;1750
1524;1752
1518;1755
1513;1757
1511;1760
1510;1762
1510;1764
1510;1767
1508;1769
1507;1772
1506;1774
1501;1776
1497;1779
1496;1781
1496;1784
1498;1786
1500;1789
1502;1792
1501;1794
1499;1797
1496;1799
1495;1802
1496;1804
1498;1806
1499;1809
1497;1811
1493;1814
1489;1816
1486;1818
1485;1821
1486;1823
1489;1826
1492;1828
1493;1831
1490;1833
1489;1836
1489;1839
1493;1841
1499;1844
1507;1846
1504;1848
1501;1851
1500;1853
1505;1856
1508;1858
1502;1861
1498;1863
1495;1865
1493;1868
1494;1870
1497;1873
1499;1875
1496;1878
1492;1881
1492;1883
1492;1886
1494;1888
1496;1890
1499;1893
1500;1895
1499;1898
1497;1900
1496;1903
1496;1905
1498;1907
1501;1910
1506;1912
1508;1915
1506;1917
1507;1920
1507;1923
1509;1925
1514;1928
1517;1930
1519;1932
1519;1935
1514;1937
1512;1940
1513;1942
1515;1945
1513;1947
1509;1949
1506;1952
1499;1954
1495;1957
1494;1959
1494;1961
1494;1965
1494;1967
1493;1970
1490;1972
1488;1974
1490;1977
1493;1979
1494;1982
1495;1984
1493;1987
1488;1989
1486;1991
1487;1994
1489;1996
1488;1999
1486;2001
1486;2003
1487;2007
1488;2009
1490;2012
1494;2014
1501;2016
1513;2019
1521;2021
1523;2024
1520;2026
1510;2029
1502;2031
1491;2033
1487;2036
1486;2038
1489;2041
1495;2043
1501;2045
1501;2049
1496;2051
1491;2054
1485;2056
1483;2058
1482;2061
1480;2063
1480;2066
1481;2068
1484;2071
1488;2073
1492;2075
1490;2078
1487;2080
1489;2083
1492;2085
1494;2087
1496;2091
1497;2093
1498;2096
1505;2098
1513;2100
1508;2103
1503;2105
1503;2108
1501;2110
1500;2113
1499;2115
1500;2117
1504;2120
1509;2122
1514;2125
1515;2127
1515;2129
1517;2132
1517;2135
1516;2138
1517;2140
1517;2143
1518;2145
1516;2147
1511;2150
1507;2152
1504;2155
1504;2157
1506;2159
1508;2162
1510;2164
1510;2167
1510;2169
1511;2171
