1483;2
1484;4
1485;7
1486;9
1488;11
1487;13
1486;16
1484;18
1482;20
1481;23
1480;25
1478;27
1478;30
1478;32
1477;34
1478;37
1478;39
1477;41
1477;44
1478;47
1479;49
1479;51
1480;54
1480;56
1481;58
1483;61
1485;63
1484;65
1486;68
1486;70
1485;72
1485;74
1484;77
1483;79
1482;81
1480;84
1478;87
1477;89
1476;92
1476;94
1476;96
1477;99
1477;101
1477;103
1476;106
1476;108
1476;110
1476;113
1477;115
1478;117
1478;120
1480;122
1483;125
1485;128
1487;130
1486;133
1483;135
1481;137
1481;140
1484;142
1486;144
1487;147
1488;149
1489;152
1489;154
1488;156
1487;159
1485;161
1484;163
1482;166
1479;168
1477;171
1476;174
1474;176
1475;179
1475;181
1476;183
1477;186
1478;188
1479;190
1480;193
1482;195
1484;197
1485;200
1485;202
1486;204
1486;207
1485;209
1484;212
1482;215
1482;217
1481;220
1480;222
1478;224
1477;227
1478;229
1481;231
1483;234
1485;236
1488;239
1489;241
1487;243
1486;246
1484;248
1482;250
1481;253
1481;256
1481;258
1481;261
1483;263
1483;266
1483;268
1485;270
1485;273
1485;275
1484;277
1482;280
1483;282
1484;284
1484;287
1484;289
1482;292
1482;294
1483;296
1484;300
1485;302
1485;304
1484;307
1483;309
1482;311
1481;314
1481;316
1482;319
1483;321
1483;323
1484;326
1483;328
1483;330
1483;333
1484;335
1485;337
1485;340
1486;343
1487;346
1487;348
1485;350
1483;353
1483;355
1484;357
1484;360
1483;362
1482;364
1482;367
1483;369
1481;372
1481;374
1480;376
1480;379
1479;381
1481;384
1484;387
1488;389
1489;391
1489;394
1488;396
1485;399
1482;401
1480;403
1480;406
1478;408
1477;410
1477;413
1479;415
1482;417
1483;420
1484;422
1484;425
1482;428
1480;430
1479;433
1479;435
1481;437
1484;440
1486;442
1488;444
1488;447
1488;449
1485;451
1485;454
1486;456
1486;459
1486;461
1488;463
1489;466
1489;468
1491;471
1493;474
1493;476
1494;478
1493;481
1491;483
1488;486
1484;488
1481;490
1479;493
1478;495
1479;497
1481;500
1484;502
1485;504
1486;507
1486;509
1487;513
1484;515
1483;517
1481;520
1480;522
1478;524
1476;527
1476;529
1476;531
1476;534
1477;536
1479;539
1482;541
1486;543
1490;546
1492;548
1493;550
1492;553
1489;556
1485;558
1484;561
1484;563
1483;566
1484;568
1484;570
1485;573
1485;575
1483;577
1482;580
1480;582
