1485;2
1487;4
1492;7
1495;9
1519;11
1537;13
1532;16
1493;18
1482;20
1532;23
1557;25
1568;27
1540;30
1504;32
1494;34
1522;37
1560;39
1536;41
1506;44
1501;47
1496;49
1501;51
1518;54
1521;56
1487;58
1451;61
1436;63
1452;65
1472;68
1468;70
1446;72
1441;74
1455;77
1466;79
1468;81
1451;84
1443;87
1432;89
1427;92
1429;94
1431;96
1457;99
1487;101
1503;103
1494;106
1484;108
1487;110
1495;113
1487;115
1477;117
1465;120
1479;122
1488;125
1477;128
1454;130
1449;133
1456;135
1482;137
1495;140
1480;142
1472;144
1473;147
1475;149
1464;152
1470;154
1508;156
1540;159
1544;161
1507;163
1447;166
1416;168
1426;171
1440;174
1453;176
1461;178
1467;181
1468;183
1458;186
1449;188
1441;190
1457;193
1481;195
1489;197
1489;200
1492;202
1482;204
1448;207
1429;209
1459;212
1486;215
1502;217
1488;220
1466;222
1458;224
1430;227
1404;229
1393;231
1422;234
1510;236
1565;239
1557;241
1501;243
1443;246
1452;248
1485;250
1504;253
1497;256
1484;258
1454;261
1413;263
1399;266
1420;268
1439;270
1441;273
1445;275
1447;277
1442;280
1448;282
1491;284
1509;287
1494;289
1459;292
1416;294
1400;296
1390;300
1403;302
1442;304
1494;307
1540;309
1537;311
1499;314
1449;316
1401;319
1392;321
1406;323
1443;326
1492;328
1510;330
1539;333
1550;335
1547;337
1505;340
1441;343
1454;346
1517;348
1531;350
1506;353
1462;355
1455;357
1489;360
1498;362
1494;364
1471;367
1481;369
1499;372
1483;374
1453;376
1453;379
1477;381
1483;384
1455;387
1431;389
1414;391
1413;394
1455;396
1514;399
1555;401
1530;403
1492;406
1432;408
1405;410
1412;413
1445;415
1503;417
1576;420
1585;422
1522;425
1461;428
1429;430
1434;433
1477;435
1508;437
1525;440
1519;442
1499;444
1471;447
1441;449
1431;452
1457;454
1541;456
1571;459
1547;461
1467;463
1401;466
1367;468
1417;471
1462;474
1505;476
1489;479
1460;481
1472;483
1512;486
1523;488
1498;490
1488;493
1541;495
1563;497
1534;500
1458;502
1402;505
1389;507
1428;509
1507;513
1546;515
1526;517
1445;520
1388;522
1358;524
1352;527
1362;529
1386;532
1440;534
1512;536
1535;539
1499;541
1427;543
1396;546
1437;548
1503;550
1513;553
1487;556
1453;559
1436;561
1421;563
1463;566
1492;568
1501;570
1455;573
1393;575
1374;577
1445;580
1524;582
1560;585
1514;587
1445;589
1392;592
1345;594
1336;596
1381;600
1434;602
1476;604
1467;607
1434;609
1414;612
